OBJECTID,SPECIES_CO,SPECIES_BO,WATERGAS,GSLENGTH,GSWIDTH,ADDRESS,STREET,SUFFIX,SIDE,SITE,ONSTR,FROMSTR,TOSTR,X,Y,LATITUDE,LONGITUDE,GlobalID,SiteUsage,Quadrant,MgmtDesignation,x2,y2
10789,"Planetree, London",Platanus hybrida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WOODTHRUSH CIR, , ,2364182.295,268742.0004,40.06236185,-76.33629903,0cb5924f-2210-4ff7-ab6d-c80ec2d6b0f5,Tree,NWA,Park,-76.33629903,40.06236184
11453,"Spruce, Norway",Picea abies,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2365594.104,269098.4146,40.06327797,-76.3312353,d1f905ed-21a0-4ce5-9387-ef22b5bd98a1,Tree,NWA,Park,-76.3312353,40.06327797
6452,"Maple, Freeman",Acer x freemanii,No,0,0,430,HARRISBURG AVE, ,Median,0,N MARY ST, , ,2369784.775,263970.0356,40.04901605,-76.31656259,193394d5-8b53-4eb8-8f85-b355246832fc,Tree,NWQ,Street,-76.3165626,40.04901605
2539,"Basswood, American",Tilia americana,Yes,0,0,146,E CLAY ST, ,Side,0,N LIME ST, , ,2373378.598,264462.4835,40.05020685,-76.30369851,ebbf5362-70e8-436f-b62f-ac31673519c2,Tree,NEQ,Street,-76.30369851,40.05020685
12117,"Beech, American",Fagus grandifolia,No,0,0,150,PITNEY RD, ,Front,0,PITNEY RD, , ,2384094.35,264385.713,40.04950803,-76.26543158,fac90897-4d02-4584-bddc-8517ddb8cd21,Tree,NEA,Park,-76.26543158,40.04950803
8797,"Elm, Chinese",Ulmus parvifolia,No,0,0,401,W LIBERTY ST, ,Side,0,THOMAS M ARMSTRONG BLVD, , ,2370004.43,266056.3171,40.05473259,-76.31565707,e46a1a68-3ac6-464a-afed-e9fbde7a8708,Tree,NWA,Street,-76.31565707,40.05473259
3132,"Maple, Norway",Acer platanoides,Yes,0,0,828,N RESERVOIR ST, ,Front,0,N RESERVOIR ST, , ,2375731.426,265134.6578,40.05194572,-76.29525573,5667315e-8d04-427b-a25e-d855bf550218,Tree,NEQ,Street,-76.29525573,40.05194572
9129,"Walnut, Black",Juglans nigra,No,0,0,1360,PLEASURE RD, ,Front,0,PLEASURE RD, , ,2380264.518,266288.0072,40.05490524,-76.27899662,ddc34e21-564d-4a89-9c54-930ea1c9fa65,Tree,NEA,Street,-76.27899662,40.05490524
3464,"Oak, Northern Red",Quercus rubra,Yes,0,0,234,N MULBERRY ST, ,Front,0,N MULBERRY ST, , ,2371298.709,261287.4439,40.04158542,-76.31131169,9be9173b-6620-4749-9d5f-7665917bb492,Tree,NWQ,Street,-76.31131169,40.04158542
5456,Ginkgo,Ginkgo biloba,Yes,0,0,227,N DUKE ST, ,Front,0,N DUKE ST, , ,2373245.672,261524.8418,40.04214974,-76.30434503,68d1e03c-44f1-4b28-be66-7d7051adc1f9,Tree,NEQ,Street,-76.30434503,40.04214974
6120,"Pear, Callery",Pyrus calleryana,No,0,0,132,N ANN ST, ,Front,0,N ANN ST, , ,2375676.19,261423.0523,40.04176081,-76.29567135,45fd824a-1fed-4873-8220-6b87cab7df5a,Tree,NEQ,Street,-76.29567135,40.04176081
9793,"Crabapple, Common",Malus sylvestris,No,0,0,901,BUCHANAN AVE, ,Side,0,OLD MAIN DR, , ,2368600.647,262698.3408,40.04557824,-76.32086521,76865940-0564-4ca7-b5ea-d914df8dec6f,Tree,NWQ,Park,-76.32086521,40.04557824
4128,"Pear, Callery",Pyrus calleryana,No,0,0,25,E JAMES ST, ,Front,0,E JAMES ST, , ,2372745.38,262935.4113,40.04604387,-76.30604926,ece491a3-c643-4431-9bb3-04ef039b8cbe,Tree,NEQ,Street,-76.30604926,40.04604387
4460,Ginkgo,Ginkgo biloba,No,0,0,148,E JAMES ST, ,Front,0,E JAMES ST, , ,2373525.002,262998.2297,40.04618126,-76.3032613,35c25b1d-0f9a-4b9c-9e20-58f446b7c4a3,Tree,NEQ,Street,-76.3032613,40.04618126
710,"Oak, Northern Red",Quercus rubra,No,0,0,327,S FRANKLIN ST, ,Front,0,S FRANKLIN ST, , ,2377433.777,258818.9639,40.03453364,-76.28954864,262163eb-17f9-43fe-9796-07a36d783da1,Tree,SEQ,Street,-76.28954864,40.03453364
2468,Ginkgo,Ginkgo biloba,No,0,0,2,W GRANT ST, ,Rear,0,WILLIAM HENRY PL, , ,2372618.337,260034.8235,40.03808818,-76.30667229,ef4429f9-933b-4af2-81d0-d8d753a9971d,Tree,NWQ,Street,-76.30667229,40.03808818
1543,"Oak, Northern Red",Quercus rubra,No,0,0,170,E KING ST, ,Side,0,S LIME ST, , ,2374112.75,260066.4474,40.03810781,-76.30133403,a1d2e963-5c38-441a-a0b5-4297e10d6fbe,Tree,SEQ,Street,-76.30133403,40.03810781
5788,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,44,N LIME ST, ,Front,0,N LIME ST, , ,2374008.491,260686.1634,40.03981347,-76.30167003,42077882-ac5d-440c-ac2a-507b6758c82e,Tree,NEQ,Street,-76.30167003,40.03981347
1211,"Sycamore, American",Platanus occidentalis,No,0,0,701,E KING ST, ,Front,0,E KING ST, , ,2377550.407,260855.085,40.04011697,-76.2890119,20e0344d-327c-40b8-9f7b-12d35be26b31,Tree,NEQ,Park,-76.2890119,40.04011697
10125,Plum,Prunus species,No,0,0,449,N MULBERRY ST, ,Side,0,N ARCH ST, , ,2371404.702,262437.0444,40.04473605,-76.31086627,c4d15053-e11b-4fcb-bf8a-2a28e70952bf,Tree,NWQ,Park,-76.31086627,40.04473605
1875,Ginkgo,Ginkgo biloba,No,0,0,420,S BROAD ST, ,Side,0,CHESAPEAKE ST, , ,2377411.362,257425.8598,40.03071094,-76.28971095,b5a8fbb7-5977-4b94-993a-240e5c51917d,Tree,SEQ,Street,-76.28971094,40.03071094
1472,Honeylocust,Gleditsia triacanthos,No,0,0,17,W VINE ST, ,Side,0,S QUEEN ST, , ,2372936.704,259622.938,40.03694337,-76.30555949,13b493dc-2fa5-49ec-a2a3-7b6ded9f2041,Tree,SWQ,Street,-76.30555949,40.03694337
5124,Apple,Malus species,No,0,0,30,S WATER ST, ,Front,0,S WATER ST, , ,2372154.864,259534.0517,40.03673447,-76.30835651,9354fc9d-9f8d-4124-b0a8-220c2c15aa03,Tree,SWQ,Street,-76.30835651,40.03673447
46,"Oak, Northern Red",Quercus rubra,No,0,0,205,LOCUST ST, ,Side,0,ROCKLAND ST, , ,2374579.975,258806.4738,40.03462845,-76.2997395,f497aadb-15d2-4279-b480-5455b5263b0f,Tree,SEQ,Street,-76.2997395,40.03462845
1374,"Maple, Sugar",Acer saccharum,No,0,0,111,S DUKE ST, ,Front,0,S DUKE ST, , ,2373621.732,259344.2505,40.03614766,-76.30312966,4b47e428-362e-449e-b7c6-b383f2f78c1e,Tree,SEQ,Street,-76.30312966,40.03614766
378,"Zelkova, Japanese",Zelkova serrata,Yes,0,0,513,S SHIPPEN ST, ,Front,0,S SHIPPEN ST, , ,2375544.406,259496.4162,40.03647864,-76.29625523,8ecb8949-e7f1-4ff5-8ce5-d9db7bd116e3,Tree,SEQ,Street,-76.29625523,40.03647864
879,"Birch, River",Betula nigra,No,0,0,315,SUSQUEHANNA ST, ,Side,0,S LIME ST, , ,2376158.778,257293.7117,40.030405,-76.29419109,cc8d4b61-2be6-4d53-8975-0da1a3cfc407,Tree,SEQ,Street,-76.29419109,40.030405
215,"Hickory, Shagbark",Carya ovata,No,0,0,703,E STRAWBERRY ST, ,Front,0,E STRAWBERRY ST, , ,2375005.712,257065.2281,40.02982997,-76.29832153,16090604-75a2-4a59-881e-1082cf6be57b,Tree,SEQ,Street,-76.29832153,40.02982997
1804,"Oak, Shingle",Quercus imbricaria,No,0,0,731,S FRANKLIN ST, ,Side,0,ALMANAC AVE, , ,2377992.801,256720.1386,40.02874751,-76.28767664,9f80740a-dcd4-438e-8fb6-03f059a13de1,Tree,SEQ,Street,-76.28767664,40.02874751
9461,"Maple, Norway",Acer platanoides,No,0,0,240,CIRCLE AVE, ,Front,0,CIRCLE AVE, , ,2379083.156,256307.4463,40.02756515,-76.28380809,2103ae9a-71dd-41b5-9357-b8da8f327776,Tree,SEA,Street,-76.28380809,40.02756515
4792,Plum,Prunus species,No,0,0,113,LAUREL ST, ,Front,0,LAUREL ST, , ,2370095.129,257744.966,40.03191593,-76.31581526,47a00fe4-bc41-4f39-8a78-4f3a8186ca05,Tree,SWQ,Street,-76.31581526,40.03191593
1042,Plum,Prunus species,No,0,0,531,NORTH ST, ,Front,0,NORTH ST, , ,2373766.372,257913.4394,40.03221394,-76.30269692,d61eb655-2c61-438f-8cc4-3a733c10a0c2,Tree,SEQ,Street,-76.30269692,40.03221394
8774,"Oak, Northern Red",Quercus rubra,No,0,0,1315,UNION ST, ,Front,0,UNION ST, , ,2368618.628,253992.071,40.02168083,-76.32130406,a7ed607f-2412-484d-b54a-c247bef8008c,Tree,SWA,Street,-76.32130406,40.02168083
2159,"Maple, Freeman",Acer x freemanii, ,0,0,1255,UNION ST, ,Front,0,UNION ST, , ,2368936.061,254425.1488,40.02285543,-76.32014576,cb382fb6-fd34-4047-85e1-808f94294e9e,Tree,SWQ,Street,-76.32014577,40.02285543
2823,Plum,Prunus species,No,0,0,721,HERSHEY AVE, ,Front,0,HERSHEY AVE, , ,2371261.734,254464.3086,40.02285925,-76.31184057,11f935d6-100e-4a40-9bef-5bb27b123929,Tree,SWQ,Street,-76.31184057,40.02285925
3819,"Sycamore, American",Platanus occidentalis,Yes,0,0,914,UNION ST, ,Front,0,UNION ST, , ,2370210.301,256003.2319,40.02713016,-76.31550506,7052bb1e-13f2-42a9-9f70-274ca9125767,Tree,SWQ,Street,-76.31550506,40.02713016
10434,"Hackberry, Northern",Celtis occidentalis,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371918.658,255886.8415,40.02673436,-76.30941243,f6745033-db94-4bb6-82f8-f3af0978d522,Tree,SWQ,Park,-76.30941243,40.02673436
4815,Vacant site unsuitable,Vacant site unsuitable,No,6,6,1,BRANDON CT, ,Front,0,BRANDON CT, , ,2371200.592,256411.9764,40.02820785,-76.31194562,1aabcb43-e56e-4d73-a3bc-3b0947538b31,Vacant,SWQ,Street,-76.31194562,40.02820785
12094,"Spruce, Norway",Picea abies,No,0,0,150,PITNEY RD, ,Side,0,ARTHUR E MORRIS PKWY, , ,2383851.195,264547.0981,40.04996221,-76.26629032,d64fa05c-bf20-4e5f-b2c7-4f1ba7580e7c,Tree,NEA,Park,-76.26629032,40.04996221
9106,"Maple, Norway",Acer platanoides,No,0,0,1644,ROBERT RD, ,Front,0,ROBERT RD, , ,2384079.56,265061.7708,40.05136431,-76.26544381,38b9bcb6-abae-4585-9747-ea058a8dc786,Tree,NEA,Street,-76.26544381,40.05136431
11098,"Maple, Red",Acer rubrum,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364677.943,268125.5913,40.06064816,-76.33456377,b5d0a540-6849-44d2-b669-3cb54c401842,Tree,NWA,Park,-76.33456377,40.06064815
11762,Apple,Malus species,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WOODDUCK RD, , ,2365295.586,268695.789,40.06218602,-76.33232478,ace98eab-2723-4c0c-bc54-9b727f9d182e,Tree,NWA,Park,-76.33232478,40.06218602
11430,Horsechestnut,Aesculus hippocastanum,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2365067.575,269787.5187,40.0651926,-76.3330767,76a45049-01b0-4e47-bbf2-50ab2016377a,Tree,NWA,Park,-76.3330767,40.0651926
5479,Plum,Prunus species,No,0,0,202,N DUKE ST, ,Front,0,N DUKE ST, , ,2373242.825,261298.5668,40.0415288,-76.30436842,f1a7bd70-36e4-4d5e-ab32-3c9d4f5a6179,Tree,NEQ,Street,-76.30436842,40.0415288
6143,"Maple, Freeman",Acer x freemanii,No,0,0,401,E CHESTNUT ST, ,Side,0,N ANN ST, , ,2375636.852,261691.551,40.04249955,-76.29579604,8c89accf-d018-49fc-b1b6-ff4086114185,Tree,NEQ,Street,-76.29579603,40.04249955
8110,"Maple, Norway",Acer platanoides,Yes,0,0,749,E ORANGE ST, ,Side,0,N RESERVOIR ST, , ,2377341.082,261304.4846,40.04135996,-76.28973287,c2abc2e4-94bd-40b7-91e4-6cdb26f76989,Tree,NEQ,Street,-76.28973286,40.04135996
6475,"Lilac, Common",Syringa vulgaris,No,0,0,605,COLLEGE AVE, ,Side,0,W FREDERICK ST, , ,2369284.812,262993.6293,40.04635832,-76.31840474,54858748-4e2e-42e2-aa34-4039fd1d94fa,Tree,NWQ,Street,-76.31840474,40.04635832
4483,"Maple, Red",Acer rubrum,No,0,0,143,E LEMON ST, ,Side,0,N LIME ST, , ,2373684.656,262566.735,40.04498974,-76.30271638,3731b8ee-d4ba-4e89-b896-eb690ee2d77c,Tree,NEQ,Street,-76.30271638,40.04498974
2061,Apple,Malus species,No,0,0,107,E ROSS ST, ,Front,0,E ROSS ST, , ,2372806.055,264873.2439,40.05136001,-76.30571938,3822e2c7-fc4f-4bde-8f15-9bdc8f6fe6c7,Tree,NEQ,Street,-76.30571938,40.05136001
5811,"Basswood, American",Tilia americana,No,0,0,39,N QUEEN ST, ,Front,0,N QUEEN ST, , ,2372862.116,260348.6289,40.03893856,-76.30578345,0773c86b-33ef-4648-ba4d-c621bae25a5d,Tree,NEQ,Street,-76.30578345,40.03893856
1520,"Linden, Littleleaf",Tilia cordata,No,0,0,25,N QUEEN ST, ,Side,0,E KING ST, , ,2373100.859,260049.0719,40.03810563,-76.30494841,5635b80f-aab6-46a1-bcd0-eb0a16769611,Tree,NEQ,Street,-76.30494841,40.03810563
401,"Sweetgum, Common",Liquidambar styraciflua,No,0,0,3,S PLUM ST, ,Front,0,S PLUM ST, , ,2375315.655,260287.8764,40.03866133,-76.29702555,1a6a7468-d334-4115-8943-d31d4b40c694,Tree,SEQ,Street,-76.29702555,40.03866133
1188,"Sweetgum, Common",Liquidambar styraciflua,No,0,0,47,S MARSHALL ST, ,Front,0,S MARSHALL ST, , ,2376437.921,260334.2407,40.03873784,-76.29301529,c15de542-4e12-401d-b6c0-169d19317d28,Tree,SEQ,Street,-76.29301529,40.03873784
9770,"Redwood, Dawn",Metasequoia glyptostroboides,No,0,0,901,BUCHANAN AVE, ,Front,0,BUCHANAN AVE, , ,2368406.861,262009.8341,40.04369706,-76.32159706,77b99000-9716-4b44-820c-b20fda2c1421,Tree,NWQ,Park,-76.32159706,40.04369706
3487,"Maple, Red",Acer rubrum,No,0,0,249,N CHARLOTTE ST, ,Front,0,N CHARLOTTE ST, , ,2370734.019,261394.1698,40.04190359,-76.31332205,bbb89cbb-87d7-4c72-bee0-3396e3e3ff89,Tree,NWQ,Street,-76.31332205,40.04190359
1065,"Dogwood, Flowering",Cornus florida,No,0,0,114,E VINE ST, ,Side,0,OLD TRINITY PL, , ,2373722.7,259497.4177,40.03656352,-76.30276016,fa928eb2-d48e-4577-afc5-284699099bea,Tree,SEQ,Street,-76.30276016,40.03656352
733,"Oak, Northern Red",Quercus rubra,No,0,0,317,S FRANKLIN ST, ,Front,0,S FRANKLIN ST, , ,2377407.143,258946.9492,40.03488613,-76.28963619,23d43832-38b6-4203-8e00-69936c5b3c26,Tree,SEQ,Street,-76.28963619,40.03488613
6807,"Maple, Red",Acer rubrum,No,0,0,210,COLLEGE AVE, ,Median,0,N WEST END AVE, , ,2368145.469,261086.208,40.04117353,-76.32258386,05db2d19-102f-4431-be15-318639670ab3,Tree,NWQ,Street,-76.32258386,40.04117353
4151,"Hornbeam, American",Carpinus caroliniana,No,0,0,601,W CHESTNUT ST, ,Side,0,NEVIN ST, , ,2369483.957,260741.3337,40.04016745,-76.31782399,9e6403f3-cec9-4246-a2e3-1b7605108026,Tree,NWQ,Street,-76.31782399,40.04016745
2491,"Pear, Callery 'Bradford'",Pyrus calleryana 'Bradford',No,0,0,201,W ORANGE ST, ,Front,0,W ORANGE ST, , ,2371980.951,260460.2752,40.03928451,-76.30892355,9603ee7c-7671-46c2-8047-6917d610b277,Tree,NWQ,Street,-76.30892355,40.03928451
3155,"Zelkova, Japanese",Zelkova serrata,No,0,0,23,W CHESTNUT ST, ,Front,0,W CHESTNUT ST, , ,2372440.954,261129.9577,40.04110201,-76.30724182,5a213bf5-f1e5-4e40-93ab-e3a162b58f71,Tree,NWQ,Street,-76.30724182,40.04110201
5147,Plum,Prunus species,No,0,0,302,S PRINCE ST, ,Side,0,CONESTOGA ST, , ,2372516.985,258152.6834,40.03292672,-76.30714403,0ff3d154-0244-4234-aecd-5271b5077e86,Tree,SWQ,Street,-76.30714403,40.03292672
69,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,455,S DUKE ST, ,Rear,0,ROCKLAND ST, , ,2375193.724,258266.0773,40.03311751,-76.29757971,3134b83f-3a63-4444-8919-c0d760c91010,Tree,SEQ,Park,-76.29757971,40.03311751
9438,"Maple, Red",Acer rubrum,No,0,0,221,HOLLY LN, ,Front,0,HOLLY LN, , ,2380073.371,257458.8421,40.03068025,-76.28020427,7ed99a44-7033-4f30-a310-a9ca2a267cfd,Tree,SEA,Street,-76.28020427,40.03068025
8442,"Pear, Callery",Pyrus calleryana,No,0,0,136,OLD DORWART ST, ,Front,0,OLD DORWART ST, , ,2370109.495,258923.274,40.03514946,-76.31569563,6006eeda-cf86-465e-978d-5fca2391464d,Tree,SWQ,Street,-76.31569563,40.03514945
1397,"Camellia, Silky",Stewartia malacodendron,No,0,0,127,S DUKE ST, ,Front,0,S DUKE ST, , ,2373654.98,259195.4626,40.03573778,-76.30301965,004ef30f-767e-4c69-afdd-0c1a1371b4e8,Tree,SEQ,Street,-76.30301965,40.03573778
856,Vacant site unsuitable,Vacant site unsuitable,Yes,4,3,153,HOWARD AVE, ,Side,0,S LIME ST, , ,2374437.262,259435.7898,40.0363622,-76.3002122,d72ae9d7-6647-40fd-aa24-f0944c390484,Vacant,SEQ,Street,-76.3002122,40.0363622
10766,"Mulberry, Black",Morus nigra,No,0,0,525,FAIRVIEW AVE, ,Side,0,WABANK ST, , ,2371528.66,256469.3491,40.02835065,-76.31077095,46b04d7d-7d39-498e-955a-8ef41bd548e4,Tree,SWQ,Park,-76.31077095,40.02835065
10102,"Hackberry, Northern",Celtis occidentalis,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371830.686,256460.6664,40.02831331,-76.3096931,4d3cd62a-c84f-4121-8f60-9a682181d7e8,Tree,SWQ,Park,-76.3096931,40.02831331
192,"Maple, Sugar",Acer saccharum,No,0,0,50,CHESAPEAKE ST, ,Front,0,CHESAPEAKE ST, , ,2374076.408,256211.8286,40.02752949,-76.30168956,89ba45b9-dbb3-416a-bb90-c0721b581a3a,Tree,SEQ,Street,-76.30168956,40.02752949
524,Hawthorn,Crataegus species,No,0,0,438,S QUEEN ST, ,Front,0,S QUEEN ST, , ,2373306.384,257270.1867,40.03046905,-76.30437696,4ae72f5c-6d3a-4844-9d99-631b792164b0,Tree,SWQ,Street,-76.30437696,40.03046905
1729,"Linden, Littleleaf",Tilia cordata,No,0,0,731,S FRANKLIN ST, ,Front,0,S FRANKLIN ST, , ,2377594.677,256940.7127,40.02937102,-76.28908507,22d2aba9-f8b4-483c-b0ba-eb415546209f,Tree,SEQ,Street,-76.28908507,40.02937102
7139,"Hornbeam, American",Carpinus caroliniana,No,0,0,309,RUBY ST, ,Front,0,RUBY ST, , ,2368748.896,258511.3706,40.03407944,-76.32057782,d81e0333-85f5-4120-b28d-39258e5326e1,Tree,SWQ,Street,-76.32057782,40.03407944
4337,"Hawthorn, Green 'Winter King'",Crataegus viridis 'Winter King',No,0,0,529,PROSPECT ST, ,Front,0,PROSPECT ST, , ,2370994.251,255587.2221,40.02595332,-76.31273027,8c5616ca-b52d-4d7e-a11d-c9c4c0157028,Tree,SWQ,Street,-76.31273027,40.02595332
4414,"Fir, Douglas",Pseudotsuga menziesii,No,0,0,838,WABANK ST, ,Front,0,WABANK ST, , ,2370843.822,255842.2307,40.02665998,-76.31325253,12977957-78ae-4b45-bacb-ef0792bb37a0,Tree,SWQ,Street,-76.31325253,40.02665998
4343,"Zelkova, Japanese",Zelkova serrata,No,0,0,826,MANOR ST, ,Rear,0,LAFAYETTE ST, , ,2369056.591,257235.0263,40.0305625,-76.31955296,5731ea47-ee70-4ea9-aa7f-3ba0b8659084,Tree,SWQ,Street,-76.31955296,40.0305625
10835,"Walnut, Black",Juglans nigra,No,0,0,525,FAIRVIEW AVE, ,Side,0,WABANK ST, , ,2371457.565,256443.3915,40.02828259,-76.31102629,e23bd31a-c0c9-4951-b60e-e8cd0886540f,Tree,SWQ,Park,-76.31102629,40.02828259
501,"Maple, Norway",Acer platanoides,No,0,0,392,S QUEEN ST,X,Front,0,S QUEEN ST, , ,2373288.976,257371.205,40.0307471,-76.30443321,ae28f8d7-a20e-4065-aac3-58c0898ee178,Tree,SWQ,Street,-76.30443321,40.0307471
6329,Stump,Stump,No,20,2,491,NEW DORWART ST, ,Front,0,NEW DORWART ST, , ,2371775.333,256807.2614,40.0292671,-76.30987055,dc055317-c297-45b8-95c0-6bef001da799,Stump,SWQ,Street,-76.30987055,40.0292671
12240,"Maple, Silver",Acer saccharinum,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2366096.118,268820.7608,40.06249372,-76.32945794,215dbc91-6a8c-4464-9257-58192cc4e155,Tree,NWA,Park,-76.32945794,40.06249372
12163,"Planetree, London",Platanus hybrida,No,0,0,150,PITNEY RD, ,Side,0,ARTHUR E MORRIS PKWY, , ,2382266.507,264884.7232,40.05096184,-76.27192987,e9a0c8c8-fb5f-404d-995d-89784703d7cc,Tree,NEA,Park,-76.27192987,40.05096184
8991,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,301,MANHEIM AVE, ,Side,0,LINCOLN ST, , ,2370285.698,265546.0002,40.05331935,-76.31468206,5d264ab1-6e9d-49d5-a5bb-91533336264e,Tree,NWA,Street,-76.31468207,40.05331935
10912,"Spruce, Norway",Picea abies,No,0,0,1401,HARRISBURG PIKE, ,Front,0,HARRISBURG PIKE, , ,2364037.11,268589.8084,40.06195049,-76.33682636,0bfa2d05-c671-40c2-9b2e-c670fbfe42b1,Tree,NWA,Park,-76.33682636,40.06195049
10906,"Spruce, Norway",Picea abies,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364413.689,268142.3251,40.06070571,-76.33550676,9e1f0498-e458-464b-a54a-86a5a778b828,Tree,NWA,Park,-76.33550676,40.06070571
11576,Stump,Stump,No,99,99,1401,HARRISBURG PIKE, ,Side,0,WOODDUCK RD, , ,2365328.25,268899.332,40.06274325,-76.33219642,f2c5cb42-76d5-46d9-8794-3c1cf6ea19fb,Stump,NWA,Park,-76.33219642,40.06274325
11499,"Dogwood, Flowering",Cornus florida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2365783.129,269020.284,40.06305518,-76.33056454,1bb63e4d-6341-4ee7-aa5b-57da570426e7,Tree,NWA,Park,-76.33056454,40.06305518
7663,Stump,Stump,No,5,6,22,W CLAY ST, ,Front,0,W CLAY ST, , ,2371954.305,264266.82,40.04973372,-76.30879685,7723bd22-5416-42f0-b815-3b3c29692df7,Stump,NWQ,Street,-76.30879685,40.04973372
2084,"Maple, Paperbark",Acer griseum,No,0,0,231,E ROSS ST, ,Front,0,E ROSS ST, , ,2373663.334,264987.3336,40.05163463,-76.30265083,ad486ae2-9e08-4ec9-8cb4-03a956c2f3f7,Tree,NEQ,Street,-76.30265083,40.05163463
2748,Vacant site unsuitable,Vacant site unsuitable,Yes,14,4,230,E CLAY ST, ,Front,0,E CLAY ST, , ,2373765.434,264542.4398,40.05040892,-76.30231222,9dab0fcb-2f0d-45ef-9ca0-e05f23ca8f95,Vacant,NEQ,Street,-76.30231222,40.05040892
3750,"Maple, Red",Acer rubrum,Yes,0,0,344,E NEW ST, ,Front,0,E NEW ST, , ,2374523.967,264268.8497,40.04962382,-76.29961913,4a377482-76d7-4a09-b377-be7c1d506fbd,Tree,NEQ,Street,-76.29961913,40.04962381
3086,"Maple, Norway",Acer platanoides,No,0,0,737,N FRANKLIN ST, ,Front,0,N FRANKLIN ST, , ,2375396.679,264588.3426,40.05046136,-76.29648345,63a1f62d-7702-4a0f-b676-dc9824f45d72,Tree,NEQ,Street,-76.29648345,40.05046135
3009,"Pagodatree, Japanese",Styphnolobium japonicum,Yes,0,0,792,NEW HOLLAND AVE, ,Front,0,NEW HOLLAND AVE, , ,2377258.7,264865.7564,40.05113847,-76.28981676,d06a3b7a-37a3-490d-953c-039d5534d2a5,Tree,NEQ,Street,-76.28981676,40.05113846
5007,"Crabapple, Common",Malus sylvestris,No,0,0,417,LANCASTER AVE, ,Front,0,LANCASTER AVE, , ,2370323.123,262184.81,40.04409204,-76.31474352,4cf26d1e-4ca3-4698-9fb2-ad8327ae53a8,Tree,NWQ,Street,-76.31474352,40.04409204
5665,"Ironwood, Persian",Parrotia persica,No,0,0,339,N CHARLOTTE ST, ,Front,0,N CHARLOTTE ST, , ,2370670.095,261861.7117,40.04318973,-76.31352317,faf79e6e-a4d3-4d32-af10-ba147634484d,Tree,NWQ,Street,-76.31352317,40.04318973
9584,"Hornbeam, European",Carpinus betulus,No,0,0,901,BUCHANAN AVE, ,Side,0,OLD MAIN DR, , ,2368397.018,262623.6732,40.04538234,-76.32159675,7907173b-fa26-4e86-8a76-1a60543d367f,Tree,NWQ,Park,-76.32159675,40.04538234
5001,"Maple, Red",Acer rubrum,No,0,0,443,N CHARLOTTE ST, ,Front,0,N CHARLOTTE ST, , ,2370585.761,262470.1898,40.04486362,-76.313789,90e178f3-1ec7-4b08-bbb0-005ad29b5e33,Tree,NWQ,Street,-76.313789,40.04486362
3673,Hawthorn,Crataegus species,No,0,0,642,N MARSHALL ST, ,Side,0,HAMILTON ST, , ,2375298.762,263634.0056,40.04784637,-76.29688925,393bfbd8-0e8a-4756-8b35-87574223ea0e,Tree,NEQ,Street,-76.29688925,40.04784637
7586,"Zelkova, Japanese",Zelkova serrata,No,0,0,601,HARRISBURG AVE, ,Front,0,HARRISBURG AVE, , ,2369491.162,264295.043,40.04992119,-76.3175924,c0564834-af3c-4bb0-b013-bc1c0180aa61,Tree,NWQ,Street,-76.3175924,40.04992119
8250,Tulip Tree,Liriodendron tulipifera,No,0,0,701,E KING ST, ,Side,0,N FRANKLIN ST, , ,2376922.075,260871.7044,40.0401911,-76.2912547,53d8f91b-6913-43af-82da-ed12a0032399,Tree,NEQ,Park,-76.2912547,40.0401911
8256,"Sycamore, American",Platanus occidentalis,No,0,0,701,E KING ST, ,Rear,0,E ORANGE ST, , ,2377005.048,261166.1042,40.04099539,-76.29094103,b8251094-6e12-41fc-8c5c-37a2b7c30922,Tree,NEQ,Park,-76.29094103,40.04099539
9578,"Maple, Red",Acer rubrum,No,0,0,901,BUCHANAN AVE, ,Front,0,BUCHANAN AVE, , ,2368166.218,262094.1092,40.04393906,-76.32245158,885173ba-922d-447a-a099-84ced57f3020,Tree,NWQ,Park,-76.32245158,40.04393906
10171,Plum,Prunus species,No,0,0,449,N MULBERRY ST, ,Side,0,W LEMON ST, , ,2371478.975,262338.4093,40.044462,-76.31060677,a6a2be60-5fa1-4bdd-aba0-ef35c4789ad5,Tree,NWQ,Park,-76.31060677,40.044462
